img_id,H,W,ink_ratio,n_ink,n_cc,main_frac,small_cc_n,small_cc_area_ratio,mid_cc_n,foreign_area_ratio,edge_ink_ratio,top_ratio,bot_ratio,left_ratio,right_ratio,border_bar,edge_blob_area,inverted,gray_mid_ratio,lap_var
101481,256,256,0.200836,13162,1,1.0,0,0.0,0,0.0,0.018271,0.070801,0.0,0.0,0.0,0,0,0,0.0,11499.63
101485,256,256,0.194626,12755,15,0.82501,0,0.0,14,0.034058,0.023564,0.027832,0.063477,0.0,0.0,0,0,0,0.0,12479.93
101497,256,256,0.212997,13959,1,1.0,0,0.0,0,0.0,0.049395,0.06543,0.125977,0.0,0.0,0,0,0,0.0,8505.16
100406,256,256,0.325821,21353,2,0.727486,0,0.0,0,0.088791,0.059476,0.097168,0.133301,0.0,0.0,0,0,0,0.0,6129.83
100407,256,256,0.417023,27330,1,1.0,0,0.0,0,0.0,0.053805,0.107422,0.101074,0.0,0.0,0,0,0,0.0,4447.05
10041,256,256,0.241898,15853,3,0.869678,0,0.0,0,0.031525,0.030494,0.055176,0.062988,0.0,0.0,0,0,0,0.0,6689.43
10042,256,256,0.208908,13691,3,0.664232,0,0.0,0,0.070145,0.006804,0.0,0.026367,0.0,0.0,0,0,0,0.0,7274.83
10043,256,256,0.288849,18930,3,0.753354,0,0.0,0,0.071243,0.053805,0.078613,0.060059,0.038086,0.031738,0,4669,0,0.0,9717.63
10044,256,256,0.180481,11828,7,0.384004,0,0.0,3,0.111176,0.021673,0.0,0.0,0.0,0.083984,0,0,0,0.0,7449.46
10045,256,256,0.341675,22392,2,0.951233,0,0.0,0,0.016663,0.075857,0.002441,0.024414,0.071777,0.195312,0,1092,0,0.0,7245.06
10046,256,256,0.074066,4854,10,0.281623,0,0.0,7,0.053207,0.001512,0.003418,0.002441,0.0,0.0,0,0,0,0.0,8090.42
100467,256,256,0.463211,30357,1,1.0,0,0.0,0,0.0,0.025328,0.0,0.0,0.026855,0.071289,0,0,0,0.0,5738.9
100474,256,256,0.072495,4751,3,0.395496,0,0.0,0,0.043823,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3159.17
100475,256,256,0.300888,19719,2,0.97013,0,0.0,1,0.008987,0.015373,0.054199,0.005371,0.0,0.0,0,0,0,0.0,6221.11
100476,256,256,0.348145,22816,1,1.0,0,0.0,0,0.0,0.017641,0.013672,0.050781,0.003906,0.0,0,0,0,0.0,5076.11
100477,256,256,0.286804,18796,2,0.674239,0,0.0,0,0.09343,0.003654,0.007324,0.006836,0.0,0.0,0,6123,0,0.0,5260.66
100478,256,256,0.257141,16852,1,1.0,0,0.0,0,0.0,0.016885,0.033203,0.032227,0.0,0.0,0,0,0,0.0,5486.88
100479,256,256,0.261795,17157,3,0.579763,0,0.0,0,0.110016,0.010333,0.009766,0.030273,0.0,0.0,0,6044,0,0.0,5514.66
10048,256,256,0.345016,22611,2,0.774711,0,0.0,0,0.077728,0.038432,0.071289,0.043945,0.014648,0.019043,0,5094,0,0.0,7774.9
100485,256,256,0.16713,10953,2,0.756049,0,0.0,0,0.040771,0.024194,0.024414,0.069336,0.0,0.0,0,2672,0,0.0,4252.58
100493,256,256,0.213074,13964,3,0.620954,0,0.0,1,0.080765,0.009073,0.0,0.0,0.030273,0.004883,0,4988,0,0.0,6502.9
100494,256,256,0.199432,13070,3,0.453328,0,0.0,0,0.109024,0.026966,0.0,0.0,0.03418,0.070312,0,0,0,0.0,4810.2
100495,256,256,0.135406,8874,5,0.567613,0,0.0,3,0.058548,0.044985,0.0,0.0,0.147461,0.026855,0,3423,0,0.0,8733.37
100496,256,256,0.114914,7531,3,0.539105,0,0.0,1,0.052963,0.002646,0.0,0.0,0.010254,0.0,0,3137,0,0.0,4482.77
100497,256,256,0.403015,26412,1,1.0,0,0.0,0,0.0,0.027344,0.0,0.0,0.038086,0.067871,0,0,0,0.0,6042.51
100549,256,256,0.091507,5997,2,0.714024,0,0.0,0,0.026169,0.008317,0.0,0.0,0.015625,0.016602,0,1715,0,0.0,5342.02
100555,256,256,0.078354,5135,3,0.641285,0,0.0,1,0.028107,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3575.9
100556,256,256,0.337555,22122,2,0.721725,0,0.0,0,0.093933,0.045363,0.102539,0.073242,0.0,0.0,0,6156,0,0.0,6397.72
100557,256,256,0.338638,22193,1,1.0,0,0.0,0,0.0,0.05683,0.099609,0.071777,0.0,0.048828,0,0,0,0.0,5528.55
100559,256,256,0.35527,23283,3,0.67822,0,0.0,1,0.114319,0.105091,0.050293,0.356934,0.0,0.0,0,7391,0,0.0,5990.92
100560,256,256,0.107986,7077,2,0.908718,0,0.0,1,0.009857,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5850.03
100561,256,256,0.182846,11983,3,0.506384,0,0.0,1,0.090256,0.00252,0.002441,0.007324,0.0,0.0,0,0,0,0.0,6407.65
100562,256,256,0.291824,19125,2,0.970458,0,0.0,1,0.008621,0.040701,0.061523,0.096191,0.0,0.0,0,0,0,0.0,5971.08
100563,256,256,0.087753,5751,7,0.292297,0,0.0,2,0.062103,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3482.63
100564,256,256,0.250412,16411,2,0.723478,0,0.0,0,0.069244,0.078755,0.100098,0.205078,0.0,0.0,0,4538,0,0.0,5806.37
100591,256,256,0.139038,9112,6,0.566396,0,0.0,3,0.060287,0.001764,0.002441,0.004395,0.0,0.0,0,0,0,0.0,6008.78
100592,256,256,0.278702,18265,2,0.521818,0,0.0,0,0.13327,0.001764,0.0,0.0,0.004395,0.002441,0,8734,0,0.0,5788.51
100599,256,256,0.236832,15521,2,0.556472,0,0.0,0,0.105042,0.009199,0.0,0.0,0.01709,0.018555,0,0,0,0.0,5967.11
100610,256,256,0.172577,11310,3,0.420336,0,0.0,0,0.100037,0.017893,0.046387,0.022949,0.0,0.0,0,3379,0,0.0,4919.34
100611,256,256,0.183701,12039,4,0.443974,0,0.0,1,0.102142,0.030242,0.086426,0.027832,0.000488,0.002441,0,6290,0,0.0,5359.88
100612,256,256,0.125107,8199,3,0.563849,0,0.0,1,0.054565,0.006804,0.014648,0.0,0.011719,0.0,0,3209,0,0.0,4851.87
100613,256,256,0.244049,15994,2,0.574215,0,0.0,0,0.103912,0.045993,0.000488,0.177734,0.0,0.0,0,6810,0,0.0,6919.62
100617,256,256,0.353394,23160,1,1.0,0,0.0,0,0.0,0.017389,0.0,0.0,0.023926,0.043457,0,0,0,0.0,4462.93
10064,256,256,0.255692,16757,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4429.19
100659,256,256,0.21344,13988,1,1.0,0,0.0,0,0.0,0.018775,0.018066,0.054688,0.0,0.0,0,0,0,0.0,5282.49
10066,256,256,0.081375,5333,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2946.84
100660,256,256,0.049881,3269,8,0.277149,0,0.0,6,0.036057,0.014239,0.01123,0.043945,0.0,0.0,0,0,0,0.0,4010.48
100661,256,256,0.098358,6446,3,0.510084,0,0.0,0,0.048187,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4982.84
100662,256,256,0.210846,13818,1,1.0,0,0.0,0,0.0,0.028226,0.050781,0.058594,0.0,0.0,0,0,0,0.0,4609.77
100663,256,256,0.088181,5779,7,0.340197,0,0.0,3,0.058182,0.02558,0.022949,0.076172,0.0,0.0,0,2353,0,0.0,6387.8
100665,256,256,0.328018,21497,1,1.0,0,0.0,0,0.0,0.021421,0.038086,0.044922,0.0,0.0,0,0,0,0.0,5951.23
100666,256,256,0.230347,15096,1,1.0,0,0.0,0,0.0,0.012349,0.0,0.047852,0.0,0.0,0,0,0,0.0,5226.92
100669,256,256,0.121429,7958,3,0.578789,0,0.0,0,0.051147,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5016.58
10067,256,256,0.106491,6979,2,0.794526,0,0.0,0,0.021881,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2909.14
100670,256,256,0.235214,15415,2,0.968926,0,0.0,1,0.007309,0.003528,0.007324,0.006348,0.0,0.0,0,0,0,0.0,6657.68
100671,256,256,0.174942,11465,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4968.95
100673,256,256,0.215698,14136,1,1.0,0,0.0,0,0.0,0.044103,0.087402,0.083496,0.0,0.0,0,0,0,0.0,5207.08
10068,256,256,0.22113,14492,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3704.89
100680,256,256,0.222748,14598,1,1.0,0,0.0,0,0.0,0.002016,0.0,0.0,0.004883,0.00293,0,0,0,0.0,4889.58
100681,256,256,0.17218,11284,2,0.968717,0,0.0,1,0.005386,0.016507,0.053223,0.010742,0.0,0.0,0,0,0,0.0,4542.3
100683,256,256,0.109787,7195,1,1.0,0,0.0,0,0.0,0.006678,0.019043,0.006836,0.0,0.0,0,0,0,0.0,4097.8
100684,256,256,0.314468,20609,1,1.0,0,0.0,0,0.0,0.016759,0.0,0.0,0.025879,0.039062,0,0,0,0.0,4806.23
100687,256,256,0.263687,17281,1,1.0,0,0.0,0,0.0,0.008317,0.0,0.0,0.020508,0.011719,0,0,0,0.0,4415.3
100697,256,256,0.170486,11173,3,0.490379,0,0.0,1,0.086884,0.015247,0.0,0.0,0.021484,0.037598,0,0,0,0.0,5183.27
100698,256,256,0.080902,5302,4,0.542625,0,0.0,2,0.037003,0.039693,0.153809,0.0,0.0,0.0,0,1720,0,0.0,4707.01
100717,256,256,0.086304,5656,2,0.776874,0,0.0,0,0.019257,0.05494,0.196289,0.016602,0.0,0.0,0,1262,0,0.0,6961.29
100735,256,256,0.376953,24704,1,1.0,0,0.0,0,0.0,0.052923,0.091797,0.113281,0.0,0.0,0,0,0,0.0,5719.06
102728,256,256,0.25444,16675,2,0.992384,0,0.0,1,0.001938,0.019027,0.043945,0.029785,0.0,0.0,0,0,0,0.0,8042.8
102729,256,256,0.201111,13180,4,0.715781,0,0.0,2,0.057159,0.003906,0.007324,0.007812,0.0,0.0,0,0,0,0.0,7467.32
102730,256,256,0.397583,26056,1,1.0,0,0.0,0,0.0,0.029738,0.04541,0.069824,0.0,0.0,0,0,0,0.0,8560.73
102731,256,256,0.388306,25448,2,0.62893,0,0.0,0,0.144089,0.034778,0.075684,0.059082,0.0,0.0,0,0,0,0.0,7052.58
10274,256,256,0.163269,10700,1,1.0,0,0.0,0,0.0,0.030746,0.044434,0.074707,0.0,0.0,0,0,0,0.0,5129.69
10275,256,256,0.244186,16003,3,0.922452,0,0.0,2,0.018936,0.039315,0.055176,0.097168,0.0,0.0,0,0,0,0.0,6169.52
102756,256,256,0.378128,24781,1,1.0,0,0.0,0,0.0,0.047001,0.0,0.0,0.144043,0.038086,0,0,0,0.0,5490.85
102758,256,256,0.283066,18551,3,0.524662,0,0.0,0,0.134552,0.047379,0.0,0.0,0.084961,0.098633,0,7797,0,0.0,6586.24
102759,256,256,0.345062,22614,3,0.544353,0,0.0,0,0.157227,0.028478,0.0,0.0,0.042969,0.067383,0,8773,0,0.0,7497.08
10276,256,256,0.123596,8100,2,0.935679,0,0.0,1,0.00795,0.028604,0.020508,0.090332,0.0,0.0,0,0,0,0.0,7245.06
10277,256,256,0.060822,3986,3,0.895635,0,0.0,2,0.006348,0.002898,0.004395,0.006836,0.0,0.0,0,0,0,0.0,7239.11
102774,256,256,0.16835,11033,6,0.53911,0,0.0,3,0.077591,0.059224,0.019531,0.136719,0.024902,0.053223,0,2971,0,0.0,6963.28
102775,256,256,0.201233,13188,7,0.314301,0,0.0,3,0.137985,0.089592,0.164551,0.06543,0.12207,0.0,0,3928,0,0.0,9273.13
102777,256,256,0.10051,6587,2,0.940944,0,0.0,1,0.005936,0.015247,0.024414,0.034668,0.0,0.0,0,0,0,0.0,5929.4
102785,256,256,0.11763,7709,7,0.398366,0,0.0,4,0.07077,0.007308,0.0,0.0,0.01416,0.01416,0,0,0,0.0,7243.08
102786,256,256,0.108032,7080,6,0.362712,0,0.0,2,0.068848,0.006048,0.0,0.0,0.0,0.023438,0,0,0,0.0,5220.97
10279,256,256,0.200821,13161,2,0.954107,0,0.0,1,0.009216,0.028352,0.053711,0.056152,0.0,0.0,0,0,0,0.0,5889.72
102796,256,256,0.238693,15643,4,0.731254,0,0.0,1,0.064148,0.047127,0.0,0.0,0.175293,0.007324,0,2482,0,0.0,8876.25
102797,256,256,0.093658,6138,8,0.450147,0,0.0,6,0.051498,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5629.76
102798,256,256,0.20813,13640,3,0.499047,0,0.0,0,0.104263,0.011467,0.0,0.0,0.014648,0.029785,0,0,0,0.0,7245.06
102799,256,256,0.213608,13999,13,0.426673,0,0.0,8,0.122467,0.063886,0.0,0.0,0.136719,0.11084,0,4048,0,0.0,15127.12
10280,256,256,0.244919,16051,1,1.0,0,0.0,0,0.0,0.049773,0.061523,0.131348,0.0,0.0,0,0,0,0.0,5623.81
102802,256,256,0.120209,7878,5,0.335872,0,0.0,0,0.079834,0.008695,0.0,0.0,0.007324,0.026367,0,1596,0,0.0,6804.53
102806,256,256,0.12674,8306,9,0.335902,0,0.0,6,0.084167,0.027722,0.0,0.0,0.072754,0.034668,0,3906,0,0.0,8290.85
102807,256,256,0.265717,17414,5,0.355519,0,0.0,1,0.171249,0.050529,0.074707,0.121094,0.0,0.0,0,4669,0,0.0,6617.99
102808,256,256,0.256607,16817,2,0.879824,0,0.0,0,0.030838,0.015499,0.0,0.0,0.015625,0.044434,0,0,0,0.0,7046.62
10281,256,256,0.202103,13245,1,1.0,0,0.0,0,0.0,0.026462,0.050293,0.052246,0.0,0.0,0,0,0,0.0,5338.05
10282,256,256,0.240967,15792,1,1.0,0,0.0,0,0.0,0.0344,0.053223,0.080078,0.0,0.0,0,0,0,0.0,6064.34
102856,256,256,0.32608,21370,2,0.72073,0,0.0,0,0.091064,0.063256,0.05957,0.185547,0.0,0.0,0,5968,0,0.0,9122.31
102865,256,256,0.195343,12802,2,0.877441,0,0.0,0,0.023941,0.038054,0.099609,0.047852,0.0,0.0,0,1569,0,0.0,3877.53
102866,256,256,0.16066,10529,3,0.825529,0,0.0,0,0.02803,0.019027,0.050293,0.023438,0.0,0.0,0,684,0,0.0,5187.24
102867,256,256,0.197617,12951,1,1.0,0,0.0,0,0.0,0.044733,0.113281,0.060059,0.0,0.0,0,0,0,0.0,7538.76
102868,256,256,0.125626,8233,5,0.375562,0,0.0,1,0.078445,0.016381,0.0,0.0,0.018555,0.044922,0,3820,0,0.0,5689.29
102872,256,256,0.234756,15385,3,0.581345,0,0.0,0,0.098282,0.02495,0.019531,0.056152,0.00293,0.018066,0,5406,0,0.0,8032.87
102873,256,256,0.263504,17269,3,0.610458,0,0.0,1,0.102646,0.034022,0.12207,0.001465,0.008301,0.004883,0,6386,0,0.0,9112.39
102875,256,256,0.209915,13757,1,1.0,0,0.0,0,0.0,0.030368,0.039551,0.078125,0.0,0.0,0,0,0,0.0,7126.0
102876,256,256,0.266113,17440,2,0.861583,0,0.0,0,0.036835,0.044733,0.080078,0.093262,0.0,0.0,0,2414,0,0.0,6179.44
102877,256,256,0.280472,18381,7,0.423535,0,0.0,2,0.161682,0.02999,0.00293,0.069336,0.020996,0.022949,0,5694,0,0.0,7530.82
102879,256,256,0.230209,15087,3,0.777888,0,0.0,0,0.051132,0.035786,0.105469,0.033203,0.0,0.0,0,1933,0,0.0,6538.62
102880,256,256,0.318283,20859,1,1.0,0,0.0,0,0.0,0.034148,0.068848,0.063477,0.0,0.0,0,0,0,0.0,5504.74
102906,256,256,0.425125,27861,3,0.353002,0,0.0,0,0.275055,0.016507,0.0,0.0,0.033691,0.030273,0,18026,0,0.0,9074.69
102911,256,256,0.238693,15643,4,0.731254,0,0.0,1,0.064148,0.047127,0.0,0.0,0.175293,0.007324,0,2482,0,0.0,8876.25
102912,256,256,0.20813,13640,3,0.499047,0,0.0,0,0.104263,0.011467,0.0,0.0,0.014648,0.029785,0,0,0,0.0,7245.06
102916,256,256,0.120209,7878,5,0.335872,0,0.0,0,0.079834,0.008695,0.0,0.0,0.007324,0.026367,0,1596,0,0.0,6804.53
102919,256,256,0.12674,8306,9,0.335902,0,0.0,6,0.084167,0.027722,0.0,0.0,0.072754,0.034668,0,3906,0,0.0,8290.85
102920,256,256,0.306503,20087,3,0.665555,0,0.0,0,0.102509,0.067288,0.091309,0.169434,0.0,0.0,0,5298,0,0.0,7064.48
102984,256,256,0.195343,12802,2,0.877441,0,0.0,0,0.023941,0.038054,0.099609,0.047852,0.0,0.0,0,1569,0,0.0,3877.53
102985,256,256,0.090332,5920,5,0.476014,0,0.0,2,0.047333,0.029108,0.086914,0.025879,0.0,0.0,0,0,0,0.0,6750.95
102986,256,256,0.16066,10529,3,0.825529,0,0.0,0,0.02803,0.019027,0.050293,0.023438,0.0,0.0,0,684,0,0.0,5187.24
102987,256,256,0.333313,21844,2,0.859824,0,0.0,0,0.046722,0.061114,0.121094,0.115723,0.0,0.0,0,3062,0,0.0,5459.1
102988,256,256,0.197617,12951,1,1.0,0,0.0,0,0.0,0.044733,0.113281,0.060059,0.0,0.0,0,0,0,0.0,7538.76
102989,256,256,0.395279,25905,2,0.666088,0,0.0,0,0.131989,0.015877,0.0,0.0,0.027344,0.03418,0,0,0,0.0,6151.66
102990,256,256,0.125626,8233,5,0.375562,0,0.0,1,0.078445,0.016381,0.0,0.0,0.018555,0.044922,0,3820,0,0.0,5689.29
102995,256,256,0.234756,15385,3,0.581345,0,0.0,0,0.098282,0.02495,0.019531,0.056152,0.00293,0.018066,0,5406,0,0.0,8032.87
102996,256,256,0.263504,17269,3,0.610458,0,0.0,1,0.102646,0.034022,0.12207,0.001465,0.008301,0.004883,0,6386,0,0.0,9112.39
102999,256,256,0.266113,17440,2,0.861583,0,0.0,0,0.036835,0.044733,0.080078,0.093262,0.0,0.0,0,2414,0,0.0,6179.44
103000,256,256,0.280472,18381,7,0.423535,0,0.0,2,0.161682,0.02999,0.00293,0.069336,0.020996,0.022949,0,5694,0,0.0,7530.82
103001,256,256,0.230209,15087,3,0.777888,0,0.0,0,0.051132,0.035786,0.105469,0.033203,0.0,0.0,0,1933,0,0.0,6538.62
103025,256,256,0.425125,27861,3,0.353002,0,0.0,0,0.275055,0.016507,0.0,0.0,0.033691,0.030273,0,18026,0,0.0,9074.69
103026,256,256,0.298431,19558,2,0.955159,0,0.0,0,0.013382,0.012979,0.046875,0.003418,0.0,0.0,0,0,0,0.0,8124.16
103027,256,256,0.210434,13791,1,1.0,0,0.0,0,0.0,0.0063,0.009766,0.014648,0.0,0.0,0,0,0,0.0,7288.72
103028,256,256,0.15416,10103,2,0.949817,0,0.0,1,0.007736,0.019153,0.04248,0.031738,0.0,0.0,0,0,0,0.0,7645.91
103039,256,256,0.149567,9802,2,0.718833,0,0.0,0,0.042053,0.009577,0.0,0.0,0.006348,0.030762,0,0,0,0.0,6373.91
103061,256,256,0.108093,7084,1,1.0,0,0.0,0,0.0,0.017011,0.059082,0.006836,0.0,0.0,0,0,0,0.0,7165.69
100736,256,256,0.100708,6600,3,0.838182,0,0.0,2,0.016296,0.00756,0.029297,0.0,0.0,0.0,0,0,0,0.0,5596.02
100738,256,256,0.318863,20897,1,1.0,0,0.0,0,0.0,0.03881,0.09375,0.056641,0.0,0.0,0,0,0,0.0,4885.61
100740,256,256,0.297592,19503,1,1.0,0,0.0,0,0.0,0.046623,0.124023,0.056641,0.0,0.0,0,0,0,0.0,4536.35
100742,256,256,0.053391,3499,4,0.454987,0,0.0,2,0.029099,0.00189,0.004883,0.002441,0.0,0.0,0,0,0,0.0,4782.42
100743,256,256,0.135086,8853,7,0.41003,0,0.0,4,0.079697,0.030116,0.09668,0.02002,0.0,0.0,0,1377,0,0.0,6822.39
100744,256,256,0.210312,13783,1,1.0,0,0.0,0,0.0,0.021673,0.052734,0.03125,0.0,0.0,0,0,0,0.0,4716.93
100750,256,256,0.346146,22685,1,1.0,0,0.0,0,0.0,0.032888,0.0,0.0,0.070312,0.057129,0,0,0,0.0,4677.24
100756,256,256,0.250854,16440,3,0.463625,0,0.0,0,0.134552,0.017767,0.030273,0.038574,0.0,0.0,0,2702,0,0.0,5969.09
100757,256,256,0.209793,13749,2,0.712779,0,0.0,0,0.060257,0.025202,0.049805,0.047852,0.0,0.0,0,0,0,0.0,5389.65
100773,256,256,0.200165,13118,3,0.465544,0,0.0,0,0.106979,0.017389,0.044434,0.0,0.022949,0.0,0,1521,0,0.0,5748.82
100774,256,256,0.235748,15450,5,0.502201,0,0.0,2,0.117355,0.042213,0.141602,0.005859,0.018555,0.004883,0,1812,0,0.0,7447.47
100775,256,256,0.235382,15426,3,0.49825,0,0.0,0,0.118103,0.007939,0.001465,0.029297,0.0,0.0,0,1831,0,0.0,5792.48
10078,256,256,0.153641,10069,2,0.953322,0,0.0,1,0.007172,0.012979,0.007324,0.042969,0.0,0.0,0,0,0,0.0,5030.47
10079,256,256,0.076904,5040,2,0.66369,0,0.0,0,0.025864,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3792.2
100833,256,256,0.125244,8208,4,0.54191,0,0.0,1,0.057373,0.129536,0.259766,0.232422,0.021973,0.007324,0,732,0,0.0,6326.29
100843,256,256,0.175003,11469,2,0.912721,0,0.0,0,0.015274,0.010711,0.0,0.0,0.007324,0.03418,0,0,0,0.0,4939.19
100844,256,256,0.199814,13095,2,0.63551,0,0.0,0,0.07283,0.009325,0.0,0.0,0.01123,0.024902,0,0,0,0.0,6748.96
100846,256,256,0.225647,14788,2,0.726129,0,0.0,0,0.061798,0.002268,0.0,0.0,0.003418,0.005371,0,0,0,0.0,6284.61
100847,256,256,0.287186,18821,1,1.0,0,0.0,0,0.0,0.016255,0.0,0.0,0.036621,0.026367,0,0,0,0.0,5159.45
100871,256,256,0.118958,7796,4,0.840303,0,0.0,2,0.018997,0.004032,0.0,0.0,0.010254,0.005371,0,0,0,0.0,6909.7
100872,256,256,0.154755,10142,2,0.899034,0,0.0,0,0.015625,0.060358,0.049316,0.022949,0.072754,0.088867,0,1024,0,0.0,7536.77
100873,256,256,0.159256,10437,1,1.0,0,0.0,0,0.0,0.020539,0.056152,0.023438,0.0,0.0,0,0,0,0.0,4294.25
100874,256,256,0.135101,8854,2,0.508923,0,0.0,0,0.066345,0.00693,0.018555,0.008301,0.0,0.0,0,4348,0,0.0,4333.94
100875,256,256,0.127609,8363,1,1.0,0,0.0,0,0.0,0.014491,0.033691,0.022461,0.0,0.0,0,0,0,0.0,5292.41
100876,256,256,0.228806,14995,3,0.540447,0,0.0,0,0.105148,0.00756,0.0,0.0,0.019531,0.009766,0,0,0,0.0,5611.9
100888,256,256,0.156845,10279,2,0.913318,0,0.0,0,0.013596,0.005292,0.0,0.020508,0.0,0.0,0,0,0,0.0,5242.8
100894,256,256,0.072296,4738,2,0.627902,0,0.0,0,0.026901,0.019153,0.072754,0.001465,0.0,0.0,0,1763,0,0.0,5058.25
100903,256,256,0.132309,8671,13,0.23815,0,0.0,8,0.1008,0.017011,0.065918,0.0,0.0,0.0,0,0,0,0.0,7876.11
100904,256,256,0.324554,21270,3,0.755571,0,0.0,1,0.07933,0.00126,0.0,0.0,0.0,0.004883,0,0,0,0.0,9102.47
100905,256,256,0.239777,15714,3,0.719677,0,0.0,0,0.067215,0.019657,0.043457,0.032715,0.0,0.0,0,0,0,0.0,7042.66
100906,256,256,0.147552,9670,2,0.816339,0,0.0,0,0.0271,0.016885,0.042969,0.022461,0.0,0.0,0,0,0,0.0,10368.52
100912,256,256,0.380219,24918,1,1.0,0,0.0,0,0.0,0.005796,0.019531,0.00293,0.0,0.0,0,0,0,0.0,10888.43
100931,256,256,0.121048,7933,3,0.559309,0,0.0,1,0.053345,0.008569,0.024414,0.008789,0.0,0.0,0,0,0,0.0,7383.97
100932,256,256,0.171478,11238,3,0.508275,0,0.0,1,0.08432,0.007308,0.020508,0.007812,0.0,0.0,0,0,0,0.0,8828.62
100933,256,256,0.088806,5820,3,0.526289,0,0.0,1,0.042068,0.0281,0.002441,0.106445,0.0,0.0,0,2507,0,0.0,7935.64
100946,256,256,0.330658,21670,1,1.0,0,0.0,0,0.0,0.0063,0.0,0.0,0.002441,0.021973,0,0,0,0.0,6221.11
10097,256,256,0.213257,13976,1,1.0,0,0.0,0,0.0,0.045363,0.100098,0.075684,0.0,0.0,0,0,0,0.0,3317.93
10098,256,256,0.095581,6264,4,0.375479,0,0.0,1,0.059692,0.012979,0.049316,0.000977,0.0,0.0,0,0,0,0.0,5312.25
100994,256,256,0.407761,26723,1,1.0,0,0.0,0,0.0,0.042969,0.014648,0.022949,0.05957,0.069336,0,0,0,0.0,7830.46
100996,256,256,0.196548,12881,2,0.599099,0,0.0,0,0.078796,0.009073,0.026855,0.008301,0.0,0.0,0,5164,0,0.0,5127.7
10101,256,256,0.175644,11511,1,1.0,0,0.0,0,0.0,0.063886,0.101074,0.146484,0.0,0.0,0,0,0,0.0,3631.46
101016,256,256,0.222275,14567,2,0.945081,0,0.0,0,0.012207,0.010459,0.020508,0.02002,0.0,0.0,0,0,0,0.0,6330.25
10102,256,256,0.13179,8637,1,1.0,0,0.0,0,0.0,0.004032,0.015625,0.0,0.0,0.0,0,0,0,0.0,4994.75
10104,256,256,0.24617,16133,2,0.745739,0,0.0,0,0.062592,0.00693,0.026855,0.0,0.0,0.0,0,4102,0,0.0,4697.09
101043,256,256,0.266205,17446,3,0.716153,0,0.0,0,0.075562,0.039945,0.063477,0.091309,0.0,0.0,0,4952,0,0.0,5719.06
101044,256,256,0.160797,10538,3,0.579996,0,0.0,1,0.067535,0.019153,0.039062,0.035156,0.0,0.0,0,3784,0,0.0,5925.43
101046,256,256,0.149078,9770,4,0.605425,0,0.0,0,0.058823,0.042213,0.071289,0.092285,0.0,0.0,0,2700,0,0.0,4252.58
10105,256,256,0.243134,15934,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5984.97
101050,256,256,0.373947,24507,1,1.0,0,0.0,0,0.0,0.004158,0.0,0.0,0.003418,0.012695,0,0,0,0.0,6707.29
101051,256,256,0.284073,18617,4,0.510394,0,0.0,0,0.139084,0.006804,0.008789,0.017578,0.0,0.0,0,6376,0,0.0,6494.96
101052,256,256,0.201538,13208,2,0.729482,0,0.0,0,0.05452,0.007434,0.009277,0.019531,0.0,0.0,0,3573,0,0.0,5482.91
101053,256,256,0.331573,21730,1,1.0,0,0.0,0,0.0,0.010711,0.012207,0.029297,0.0,0.0,0,0,0,0.0,6604.1
101055,256,256,0.156845,10279,2,0.533612,0,0.0,0,0.073151,0.013105,0.044434,0.006348,0.0,0.0,0,4794,0,0.0,6469.16
10106,256,256,0.161331,10573,4,0.465431,0,0.0,1,0.086243,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4832.03
101068,256,256,0.193924,12709,3,0.428751,0,0.0,0,0.110779,0.013231,0.0,0.05127,0.0,0.0,0,3355,0,0.0,5883.76
101069,256,256,0.157669,10333,5,0.281332,0,0.0,0,0.113312,0.051033,0.15332,0.044434,0.0,0.0,0,3735,0,0.0,6278.66
10107,256,256,0.134689,8827,1,1.0,0,0.0,0,0.0,0.00063,0.0,0.002441,0.0,0.0,0,0,0,0.0,4671.29
101070,256,256,0.151062,9900,5,0.48899,0,0.0,3,0.077194,0.056452,0.115234,0.100098,0.0,0.003418,0,4024,0,0.0,8223.38
101071,256,256,0.225922,14806,4,0.729772,0,0.0,2,0.06105,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6661.65
