img_id,H,W,ink_ratio,n_ink,n_cc,main_frac,small_cc_n,small_cc_area_ratio,mid_cc_n,foreign_area_ratio,edge_ink_ratio,border_bar,edge_blob_area,inverted
3750,256,256,0.119965,7862,9,0.582295,6,0.000305,0,0.05011,0.030746,0,1518,0
3751,256,256,0.19281,12636,3,0.412551,0,0.0,0,0.113266,0.084551,0,3152,0
3765,256,256,0.079132,5186,9,0.60779,5,0.00032,1,0.031036,0.027974,0,0,0
235740,256,256,0.203705,13350,3,0.40382,0,0.0,0,0.121445,0.083543,0,3447,0
3752,256,256,0.241226,15809,2,0.840028,0,0.0,0,0.038589,0.110761,0,2529,0
235734,256,256,0.115112,7544,4,0.52386,0,0.0,1,0.05481,0.068548,0,0,0
3754,256,256,0.041229,2702,8,0.431902,4,0.000412,2,0.023422,0.048135,0,718,0
235735,256,256,0.079834,5232,5,0.625191,1,1.5e-05,1,0.029922,0.0,0,0,0
3756,256,256,0.190887,12510,16,0.509113,11,0.00087,2,0.093704,0.126134,0,2946,0
3757,256,256,0.117325,7689,4,0.598387,0,0.0,1,0.047119,0.054435,0,0,0
3760,256,256,0.166702,10925,3,0.530343,0,0.0,0,0.078293,0.055192,0,2066,0
3761,256,256,0.317627,20816,4,0.431303,0,0.0,1,0.180634,0.102193,0,6923,0
3762,256,256,0.174179,11415,3,0.65449,0,0.0,0,0.060181,0.041205,0,0,0
3763,256,256,0.24913,16327,3,0.535861,0,0.0,0,0.115631,0.136341,0,3560,0
3766,256,256,0.240341,15751,3,0.486318,0,0.0,0,0.123459,0.084299,0,4138,0
3802,256,256,0.163391,10708,3,0.418379,0,0.0,0,0.095032,0.0,0,0,0
237299,256,256,0.146088,9574,4,0.63474,1,0.000214,0,0.05336,0.020161,0,0,0
7454,256,256,0.156586,10262,5,0.751218,1,0.000137,2,0.038956,0.028982,0,0,0
7455,256,256,0.130936,8581,8,0.665657,3,0.000153,2,0.043777,0.069934,0,936,0
8164,256,256,0.161621,10592,1,1.0,0,0.0,0,0.0,0.073841,0,0,0
7457,256,256,0.184555,12095,2,0.906077,0,0.0,0,0.017334,0.021295,0,0,0
7458,256,256,0.15036,9854,5,0.528922,0,0.0,2,0.070831,0.032006,0,0,0
8171,256,256,0.497604,32611,2,0.888565,0,0.0,0,0.05545,0.068548,0,0,0
8172,256,256,0.311432,20410,2,0.899902,0,0.0,0,0.031174,0.045237,0,0,0
8173,256,256,0.348801,22859,2,0.888053,0,0.0,0,0.039047,0.043473,0,0,0
237302,256,256,0.187149,12265,1,1.0,0,0.0,0,0.0,0.018523,0,0,0
237303,256,256,0.152634,10003,2,0.924623,0,0.0,0,0.011505,0.023311,0,0,0
7459,256,256,0.1185,7766,3,0.722508,0,0.0,0,0.032883,0.019531,0,0,0
7460,256,256,0.064835,4249,5,0.330195,0,0.0,1,0.043427,0.012853,0,0,0
8141,256,256,0.227585,14915,2,0.76641,0,0.0,0,0.053162,0.096774,0,3484,0
7461,256,256,0.127563,8360,2,0.933732,0,0.0,1,0.008453,0.017137,0,0,0
8175,256,256,0.158707,10401,3,0.614845,0,0.0,0,0.061127,0.012223,0,0,0
237617,256,256,0.240402,15755,1,1.0,0,0.0,0,0.0,0.025706,0,0,0
7463,256,256,0.25058,16422,1,1.0,0,0.0,0,0.0,0.034652,0,0,0
8120,256,256,0.171219,11221,1,1.0,0,0.0,0,0.0,0.046245,0,0,0
8280,256,256,0.085953,5633,3,0.850701,0,0.0,2,0.012833,0.016381,0,0,0
7468,256,256,0.169952,11138,5,0.562668,2,7.6e-05,0,0.074326,0.016759,0,0,0
8095,256,256,0.125,8192,29,0.83374,20,0.003738,8,0.020782,0.069682,0,0,0
8167,256,256,0.142868,9363,19,0.664851,11,0.001358,5,0.047882,0.024194,0,0,0
8168,256,256,0.145081,9508,13,0.338136,8,0.001144,1,0.096024,0.043851,0,0,0
8169,256,256,0.208725,13679,2,0.966079,0,0.0,1,0.00708,0.028982,0,0,0
8170,256,256,0.243347,15948,2,0.950652,0,0.0,0,0.012009,0.027974,0,0,0
237616,256,256,0.284576,18650,4,0.599035,0,0.0,0,0.114105,0.050781,0,2879,0
8110,256,256,0.195145,12789,1,1.0,0,0.0,0,0.0,0.156628,0,0,0
8279,256,256,0.252884,16573,1,1.0,0,0.0,0,0.0,0.035156,0,0,0
8111,256,256,0.235428,15429,1,1.0,0,0.0,0,0.0,0.026966,0,0,0
8194,256,256,0.262817,17224,3,0.762425,0,0.0,0,0.062439,0.03629,0,0,0
8113,256,256,0.184052,12062,1,1.0,0,0.0,0,0.0,0.085055,0,0,0
12498,256,256,0.251038,16452,3,0.931315,0,0.0,1,0.017242,0.049773,0,1081,0
12499,256,256,0.220917,14478,4,0.625155,0,0.0,1,0.082809,0.034778,0,0,0
12529,256,256,0.167892,11003,5,0.418795,0,0.0,0,0.09758,0.027596,0,935,0
12530,256,256,0.34523,22625,121,0.465635,104,0.011459,13,0.184479,0.15121,0,3387,0
12625,256,256,0.320328,20993,1,1.0,0,0.0,0,0.0,0.034526,0,0,0
12626,256,256,0.278854,18275,3,0.804596,0,0.0,0,0.054489,0.052419,0,1948,0
12627,256,256,0.233307,15290,4,0.673316,0,0.0,0,0.076218,0.040827,0,1175,0
12723,256,256,0.074921,4910,3,0.8778,0,0.0,2,0.009155,0.003402,0,0,0
12724,256,256,0.142624,9347,3,0.861132,0,0.0,1,0.019806,0.00567,0,0,0
12726,256,256,0.169479,11107,2,0.89286,0,0.0,0,0.018158,0.003276,0,0,0
12730,256,256,0.235382,15426,1,1.0,0,0.0,0,0.0,0.003906,0,0,0
12847,256,256,0.260803,17092,1,1.0,0,0.0,0,0.0,0.034652,0,0,0
12731,256,256,0.132706,8697,5,0.592503,0,0.0,3,0.054077,0.006174,0,0,0
12742,256,256,0.187592,12294,6,0.41443,0,0.0,0,0.109848,0.132686,0,3396,0
12872,256,256,0.155472,10189,3,0.896653,1,6.1e-05,0,0.016068,0.034904,0,0,0
12743,256,256,0.275848,18078,5,0.684921,0,0.0,1,0.086914,0.012097,0,0,0
12744,256,256,0.169739,11124,4,0.742808,0,0.0,0,0.043655,0.020917,0,0,0
12745,256,256,0.2686,17603,8,0.418224,3,0.000641,0,0.156265,0.163684,0,1832,0
12746,256,256,0.351852,23059,2,0.872588,0,0.0,0,0.04483,0.036794,0,0,0
239588,256,256,0.073288,4803,4,0.553404,0,0.0,1,0.03273,0.021421,0,0,0
239589,256,256,0.25174,16498,4,0.716026,0,0.0,0,0.071487,0.051159,0,3181,0
12827,256,256,0.068237,4472,3,0.703936,0,0.0,1,0.020203,0.010333,0,0,0
12828,256,256,0.204697,13415,23,0.947894,19,0.001083,3,0.010666,0.078755,0,0,0
12844,256,256,0.198273,12994,3,0.760197,0,0.0,0,0.047546,0.036668,0,0,0
239532,256,256,0.18251,11961,3,0.701614,0,0.0,0,0.054459,0.009199,0,0,0
12857,256,256,0.087479,5733,25,0.494157,20,0.00238,3,0.04425,0.0562,0,0,0
12871,256,256,0.046051,3018,5,0.493042,2,7.6e-05,1,0.023346,0.0,0,0,0
12858,256,256,0.207748,13615,2,0.506353,0,0.0,0,0.102554,0.056956,0,6721,0
239538,256,256,0.280273,18368,7,0.637413,2,0.000153,1,0.101624,0.026714,0,0,0
12859,256,256,0.314163,20589,2,0.57351,0,0.0,0,0.133987,0.076739,0,8781,0
12874,256,256,0.305206,20002,4,0.587691,0,0.0,0,0.125839,0.076865,0,6109,0
12860,256,256,0.097122,6365,3,0.503849,0,0.0,0,0.048187,0.03251,0,3158,0
11478,256,256,0.143509,9405,2,0.97278,0,0.0,1,0.003906,0.022177,0,0,0
11479,256,256,0.079376,5202,1,1.0,0,0.0,0,0.0,0.011089,0,0,0
11480,256,256,0.061432,4026,10,0.276453,4,0.000458,3,0.044449,0.042465,0,903,0
11632,256,256,0.31485,20634,1,1.0,0,0.0,0,0.0,0.030998,0,0,0
239071,256,256,0.116821,7656,2,0.978448,0,0.0,1,0.002518,0.027974,0,0,0
239075,256,256,0.139481,9141,1,1.0,0,0.0,0,0.0,0.02747,0,0,0
11482,256,256,0.221268,14501,3,0.952969,0,0.0,2,0.010406,0.022555,0,0,0
11638,256,256,0.332413,21785,1,1.0,0,0.0,0,0.0,0.079133,0,0,0
11613,256,256,0.194748,12763,2,0.937476,0,0.0,0,0.012177,0.087954,0,798,0
11631,256,256,0.363022,23791,1,1.0,0,0.0,0,0.0,0.08808,0,0,0
11639,256,256,0.283768,18597,1,1.0,0,0.0,0,0.0,0.063508,0,0,0
11634,256,256,0.145172,9514,6,0.970149,3,0.000198,2,0.004333,0.1187,0,0,0
11635,256,256,0.159943,10482,2,0.900019,0,0.0,0,0.015991,0.083417,0,1048,0
239077,256,256,0.183411,12020,2,0.904659,0,0.0,0,0.017487,0.026336,0,1146,0
11637,256,256,0.24408,15996,1,1.0,0,0.0,0,0.0,0.03503,0,0,0
11640,256,256,0.26239,17196,1,1.0,0,0.0,0,0.0,0.030746,0,0,0
239068,256,256,0.376297,24661,1,1.0,0,0.0,0,0.0,0.119204,0,0,0
239069,256,256,0.303635,19899,2,0.999648,1,0.000107,0,0.000107,0.071699,0,0,0
11641,256,256,0.073044,4787,3,0.546898,0,0.0,1,0.033096,0.044859,0,0,0
11642,256,256,0.1548,10145,5,0.904781,2,0.000168,1,0.01474,0.040701,0,922,0
11644,256,256,0.37883,24827,1,1.0,0,0.0,0,0.0,0.042465,0,0,0
11645,256,256,0.337204,22099,1,1.0,0,0.0,0,0.0,0.054183,0,0,0
11646,256,256,0.166138,10888,3,0.935801,1,0.000259,0,0.010666,0.03755,0,682,0
11647,256,256,0.228088,14948,3,0.930359,0,0.0,1,0.015884,0.050403,0,853,0
239009,256,256,0.237228,15547,1,1.0,0,0.0,0,0.0,0.029108,0,0,0
11648,256,256,0.230179,15085,1,1.0,0,0.0,0,0.0,0.035156,0,0,0
11649,256,256,0.375259,24593,1,1.0,0,0.0,0,0.0,0.040701,0,0,0
239076,256,256,0.28334,18569,1,1.0,0,0.0,0,0.0,0.074723,0,0,0
11734,256,256,0.276215,18102,2,0.999227,1,0.000214,0,0.000214,0.006426,0,0,0
11737,256,256,0.31041,20343,1,1.0,0,0.0,0,0.0,0.004914,0,0,0
11738,256,256,0.238632,15639,1,1.0,0,0.0,0,0.0,0.0063,0,0,0
11740,256,256,0.156158,10234,1,1.0,0,0.0,0,0.0,0.003528,0,0,0
3233,256,256,0.147766,9684,2,0.554626,0,0.0,0,0.065811,0.029612,0,0,0
235519,256,256,0.020248,1327,8,0.373022,4,0.000488,3,0.012695,0.027218,0,0,0
3316,256,256,0.081314,5329,1,1.0,0,0.0,0,0.0,0.00063,0,0,0
3317,256,256,0.124832,8181,1,1.0,0,0.0,0,0.0,0.006048,0,0,0
3320,256,256,0.177277,11618,1,1.0,0,0.0,0,0.0,0.005166,0,0,0
3458,256,256,0.050171,3288,1,1.0,0,0.0,0,0.0,0.0,0,0,0
3321,256,256,0.10022,6568,1,1.0,0,0.0,0,0.0,0.012853,0,0,0
3323,256,256,0.270096,17701,1,1.0,0,0.0,0,0.0,0.037298,0,0,0
3459,256,256,0.180389,11822,2,0.999577,1,7.6e-05,0,7.6e-05,0.025958,0,0,0
3336,256,256,0.174774,11454,35,0.920203,33,0.004898,1,0.013947,0.094632,0,0,0
3337,256,256,0.184769,12109,2,0.920472,0,0.0,0,0.014694,0.046371,0,963,0
3413,256,256,0.144272,9455,2,0.976838,0,0.0,1,0.003342,0.043095,0,0,0
3338,256,256,0.104767,6866,2,0.936936,0,0.0,1,0.006607,0.02432,0,0,0
3339,256,256,0.142899,9365,2,0.960384,0,0.0,1,0.005661,0.022807,0,0,0
3401,256,256,0.117752,7717,107,0.624465,87,0.009995,19,0.04422,0.050529,0,0,0
235585,256,256,0.046387,3040,12,0.838487,8,0.000687,3,0.007492,0.039945,0,0,0
3414,256,256,0.252426,16543,1,1.0,0,0.0,0,0.0,0.020161,0,0,0
3415,256,256,0.226318,14832,14,0.940871,9,0.001465,4,0.013382,0.014365,0,0,0
3425,256,256,0.215622,14131,1,1.0,0,0.0,0,0.0,0.006804,0,0,0
3426,256,256,0.047424,3108,8,0.902188,6,0.000488,1,0.004639,0.018523,0,0,0
3427,256,256,0.326477,21396,1,1.0,0,0.0,0,0.0,0.028352,0,0,0
3428,256,256,0.12944,8483,2,0.970411,0,0.0,1,0.00383,0.031628,0,0,0
3429,256,256,0.1035,6783,2,0.975822,0,0.0,1,0.002502,0.020665,0,0,0
235595,256,256,0.278305,18239,1,1.0,0,0.0,0,0.0,0.029486,0,0,0
235598,256,256,0.126373,8282,2,0.976576,0,0.0,1,0.00296,0.024446,0,0,0
3416,256,256,0.2845,18645,1,1.0,0,0.0,0,0.0,0.023059,0,0,0
3419,256,256,0.223618,14655,1,1.0,0,0.0,0,0.0,0.065524,0,0,0
235596,256,256,0.287903,18868,2,0.999311,1,0.000198,0,0.000198,0.023942,0,0,0
3423,256,256,0.41684,27318,1,1.0,0,0.0,0,0.0,0.044607,0,0,0
3424,256,256,0.216888,14214,1,1.0,0,0.0,0,0.0,0.038684,0,0,0
235558,256,256,0.142441,9335,12,0.98993,11,0.001434,0,0.001434,0.032762,0,0,0
3431,256,256,0.241913,15854,1,1.0,0,0.0,0,0.0,0.065524,0,0,0
12861,256,256,0.081696,5354,3,0.540904,0,0.0,1,0.037506,0.039189,0,2154,0
239539,256,256,0.100952,6616,5,0.459794,0,0.0,2,0.054535,0.03125,0,875,0
12862,256,256,0.108124,7086,5,0.411798,0,0.0,0,0.063599,0.03251,0,2586,0
239579,256,256,0.141113,9248,9,0.439446,6,0.000458,0,0.079102,0.014239,0,5154,0
12864,256,256,0.156189,10236,1,1.0,0,0.0,0,0.0,0.047127,0,0,0
239592,256,256,0.177582,11638,1,1.0,0,0.0,0,0.0,0.044607,0,0,0
12865,256,256,0.148224,9714,4,0.547766,0,0.0,2,0.067032,0.045867,0,0,0
12866,256,256,0.10791,7072,50,0.53832,43,0.006531,5,0.04982,0.039819,0,2612,0
12876,256,256,0.093704,6141,4,0.560332,1,7.6e-05,1,0.041199,0.024824,0,0,0
12867,256,256,0.213333,13981,1,1.0,0,0.0,0,0.0,0.041583,0,0,0
12877,256,256,0.284683,18657,2,0.526934,0,0.0,0,0.134674,0.044481,0,0,0
239580,256,256,0.135376,8872,7,0.518711,4,0.000565,1,0.065155,0.047631,0,0,0
239593,256,256,0.284912,18672,2,0.538721,0,0.0,0,0.131424,0.072329,0,8613,0
12869,256,256,0.280869,18407,4,0.438692,1,0.00032,0,0.157654,0.068044,0,3366,0
12875,256,256,0.226715,14858,8,0.510567,2,0.000122,1,0.110962,0.021169,0,1544,0
12879,256,256,0.397308,26038,1,1.0,0,0.0,0,0.0,0.075857,0,0,0
12898,256,256,0.205521,13469,5,0.714455,0,0.0,0,0.058685,0.054309,0,0,0
12905,256,256,0.306778,20105,3,0.479333,0,0.0,0,0.159729,0.004158,0,5840,0
12922,256,256,0.183578,12031,7,0.942066,5,0.000656,1,0.010635,0.046749,0,0,0
12946,256,256,0.343262,22496,4,0.995644,1,0.000366,2,0.001495,0.021925,0,0,0
12947,256,256,0.168945,11072,1,1.0,0,0.0,0,0.0,0.00441,0,0,0
12985,256,256,0.194397,12740,1,1.0,0,0.0,0,0.0,0.050529,0,0,0
12986,256,256,0.182831,11982,1,1.0,0,0.0,0,0.0,0.024446,0,0,0
239648,256,256,0.184174,12070,1,1.0,0,0.0,0,0.0,0.025832,0,0,0
12948,256,256,0.140503,9208,3,0.542354,0,0.0,0,0.064301,0.013231,0,0,0
239628,256,256,0.146744,9617,2,0.911407,0,0.0,0,0.013,0.008443,0,852,0
12949,256,256,0.17482,11457,2,0.967182,0,0.0,1,0.005737,0.0,0,0,0
12967,256,256,0.076736,5029,8,0.345596,1,0.000153,3,0.050217,0.025454,0,1173,0
12951,256,256,0.121399,7956,2,0.89819,0,0.0,0,0.01236,0.000378,0,810,0
239630,256,256,0.117294,7687,1,1.0,0,0.0,0,0.0,0.016381,0,0,0
12959,256,256,0.17131,11227,1,1.0,0,0.0,0,0.0,0.006552,0,0,0
12968,256,256,0.268753,17613,1,1.0,0,0.0,0,0.0,0.057334,0,0,0
5480,256,256,0.394989,25886,1,1.0,0,0.0,0,0.0,0.071195,0,0,0
5481,256,256,0.133301,8736,5,0.843178,1,4.6e-05,2,0.020905,0.027596,0,0,0
5483,256,256,0.335007,21955,1,1.0,0,0.0,0,0.0,0.039441,0,0,0
5484,256,256,0.346725,22723,1,1.0,0,0.0,0,0.0,0.058216,0,0,0
5485,256,256,0.335403,21981,1,1.0,0,0.0,0,0.0,0.028604,0,0,0
236476,256,256,0.286621,18784,1,1.0,0,0.0,0,0.0,0.046497,0,0,0
236477,256,256,0.315063,20648,1,1.0,0,0.0,0,0.0,0.039945,0,0,0
5486,256,256,0.309662,20294,1,1.0,0,0.0,0,0.0,0.087072,0,0,0
5487,256,256,0.373718,24492,2,0.999592,1,0.000153,0,0.000153,0.079637,0,0,0
5489,256,256,0.149902,9824,3,0.678746,0,0.0,1,0.048157,0.034904,0,2970,0
5490,256,256,0.422165,27667,1,1.0,0,0.0,0,0.0,0.081527,0,0,0
236473,256,256,0.332855,21814,2,0.999633,1,0.000122,0,0.000122,0.072959,0,0,0
5492,256,256,0.385712,25278,1,1.0,0,0.0,0,0.0,0.068926,0,0,0
5493,256,256,0.25383,16635,1,1.0,0,0.0,0,0.0,0.02873,0,0,0
5494,256,256,0.40593,26603,1,1.0,0,0.0,0,0.0,0.072329,0,0,0
236481,256,256,0.164627,10789,2,0.974975,0,0.0,1,0.00412,0.092238,0,0,0
5721,256,256,0.27916,18295,1,1.0,0,0.0,0,0.0,0.02684,0,0,0
5722,256,256,0.182449,11957,2,0.646316,0,0.0,0,0.064529,0.008317,0,4229,0
5723,256,256,0.199905,13101,4,0.354782,0,0.0,0,0.128983,0.0,0,0,0
5733,256,256,0.178802,11718,6,0.558542,2,0.000458,0,0.078934,0.109753,0,2318,0
5724,256,256,0.167313,10965,2,0.840948,0,0.0,0,0.026611,0.002016,0,0,0
5726,256,256,0.182556,11964,7,0.261033,1,0.000351,1,0.134903,0.0,0,0,0
5758,256,256,0.119064,7803,21,0.550557,11,0.001465,7,0.053513,0.040953,0,0,0
5762,256,256,0.131561,8622,1,1.0,0,0.0,0,0.0,0.006804,0,0,0
5781,256,256,0.112701,7386,2,0.981451,0,0.0,1,0.00209,0.017263,0,0,0
5782,256,256,0.189636,12428,1,1.0,0,0.0,0,0.0,0.020161,0,0,0
5783,256,256,0.198761,13026,1,1.0,0,0.0,0,0.0,0.022303,0,0,0
5784,256,256,0.338699,22197,1,1.0,0,0.0,0,0.0,0.015121,0,0,0
5785,256,256,0.16188,10609,1,1.0,0,0.0,0,0.0,0.017011,0,0,0
5820,256,256,0.178314,11686,3,0.999315,2,0.000122,0,0.000122,0.017137,0,0,0
5812,256,256,0.300949,19723,1,1.0,0,0.0,0,0.0,0.077621,0,0,0
5864,256,256,0.257477,16874,1,1.0,0,0.0,0,0.0,0.040323,0,0,0
12990,256,256,0.260437,17068,1,1.0,0,0.0,0,0.0,0.055696,0,0,0
12966,256,256,0.184647,12101,3,0.99876,2,0.000229,0,0.000229,0.034904,0,0,0
12988,256,256,0.304932,19984,2,0.875901,0,0.0,0,0.037842,0.055822,0,2480,0
13008,256,256,0.113708,7452,2,0.998121,1,0.000214,0,0.000214,0.001008,0,0,0
13009,256,256,0.447891,29353,11,0.430927,6,0.001221,2,0.254883,0.665953,1,16414,0
239670,256,256,0.124847,8182,12,0.961501,9,0.001694,2,0.004807,0.044859,0,0,0
13024,256,256,0.283905,18606,7,0.588359,3,0.000351,1,0.116867,0.037676,0,0,0
13077,256,256,0.100922,6614,17,0.477018,7,0.001251,8,0.05278,0.057838,0,0,0
13025,256,256,0.183914,12053,5,0.343068,0,0.0,0,0.120819,0.030746,0,5460,0
13026,256,256,0.180466,11827,6,0.481272,0,0.0,2,0.093613,0.034904,0,0,0
13027,256,256,0.211563,13865,6,0.512153,1,0.000122,2,0.10321,0.055318,0,0,0
13067,256,256,0.227005,14877,12,0.768367,6,0.001251,2,0.052582,0.116935,0,2842,0
13068,256,256,0.074875,4907,12,0.491135,8,0.001007,2,0.038101,0.030368,0,1708,0
13070,256,256,0.20816,13642,2,0.888433,0,0.0,0,0.023224,0.022303,0,0,0
13074,256,256,0.171295,11226,1,1.0,0,0.0,0,0.0,0.048765,0,0,0
239681,256,256,0.244995,16056,1,1.0,0,0.0,0,0.0,0.05872,0,0,0
13076,256,256,0.136978,8977,4,0.77097,0,0.0,2,0.031372,0.035156,0,0,0
13080,256,256,0.233002,15270,1,1.0,0,0.0,0,0.0,0.030746,0,0,0
239679,256,256,0.162933,10678,2,0.918805,0,0.0,0,0.013229,0.037676,0,0,0
13082,256,256,0.134552,8818,4,0.873441,0,0.0,3,0.017029,0.024824,0,0,0
13083,256,256,0.218811,14340,5,0.661855,1,0.000107,0,0.07399,0.03377,0,1458,0
13084,256,256,0.10112,6627,5,0.811076,0,0.0,4,0.019104,0.043347,0,0,0
239676,256,256,0.125763,8242,8,0.480709,2,0.000458,3,0.065308,0.044733,0,1399,0
239680,256,256,0.087708,5748,10,0.284273,1,0.000107,6,0.062775,0.013231,0,0,0
13085,256,256,0.133804,8769,4,0.789714,0,0.0,2,0.028137,0.052671,0,0,0
13122,256,256,0.326965,21428,2,0.780614,0,0.0,0,0.071732,0.025454,0,4701,0
239702,256,256,0.130264,8537,1,1.0,0,0.0,0,0.0,0.0,0,0,0
13123,256,256,0.228027,14944,4,0.313838,0,0.0,0,0.156464,0.0,0,0,0
13164,256,256,0.110718,7256,2,0.639333,0,0.0,0,0.039932,0.026966,0,2617,0
13175,256,256,0.204361,13393,1,1.0,0,0.0,0,0.0,0.02747,0,0,0
13127,256,256,0.216446,14185,1,1.0,0,0.0,0,0.0,0.000378,0,0,0
13144,256,256,0.272964,17889,1,1.0,0,0.0,0,0.0,0.056956,0,0,0
13202,256,256,0.300568,19698,1,1.0,0,0.0,0,0.0,0.002016,0,0,0
13234,256,256,0.40004,26217,1,1.0,0,0.0,0,0.0,0.03818,0,0,0
13213,256,256,0.217117,14229,4,0.725912,0,0.0,1,0.059509,0.106981,0,2546,0
13216,256,256,0.258972,16972,2,0.932772,0,0.0,0,0.01741,0.121724,0,1141,0
13227,256,256,0.215164,14101,2,0.866818,0,0.0,0,0.028656,0.032636,0,1878,0
13228,256,256,0.206909,13560,2,0.863864,0,0.0,0,0.028168,0.015877,0,1846,0
239745,256,256,0.206757,13550,2,0.866125,0,0.0,0,0.027679,0.015121,0,1814,0
13229,256,256,0.151321,9917,6,0.574972,1,6.1e-05,1,0.064316,0.051663,0,3013,0
13403,256,256,0.130783,8571,2,0.906545,0,0.0,0,0.012222,0.015625,0,0,0
13414,256,256,0.212738,13942,2,0.953952,0,0.0,1,0.009796,0.05494,0,0,0
13441,256,256,0.235641,15443,9,0.499644,2,0.000214,4,0.117905,0.103075,0,6349,0
13444,256,256,0.369858,24239,21,0.41293,14,0.00238,3,0.217133,0.667213,1,12750,0
13806,256,256,0.075867,4972,8,0.859614,6,0.000351,0,0.010651,0.039567,0,675,0
13807,256,256,0.084137,5514,15,0.888284,12,0.0009,2,0.009399,0.080393,0,0,0
13459,256,256,0.142914,9366,58,0.810058,47,0.007477,10,0.027145,0.03692,0,0,0
13460,256,256,0.117126,7676,4,0.921183,2,0.000153,1,0.009232,0.03629,0,0,0
13461,256,256,0.123337,8083,3,0.998515,2,0.000183,0,0.000183,0.011089,0,0,0
13462,256,256,0.059097,3873,2,0.860831,0,0.0,1,0.008224,0.022933,0,0,0
13463,256,256,0.131058,8589,2,0.702759,0,0.0,0,0.038956,0.017893,0,2553,0
13464,256,256,0.12175,7979,1,1.0,0,0.0,0,0.0,0.013987,0,0,0
239846,256,256,0.13443,8810,2,0.706697,0,0.0,0,0.039429,0.018649,0,2584,0
239847,256,256,0.124786,8178,1,1.0,0,0.0,0,0.0,0.015751,0,0,0
13465,256,256,0.161362,10575,1,1.0,0,0.0,0,0.0,0.011845,0,0,0
13862,256,256,0.106934,7008,2,0.515982,0,0.0,0,0.051758,0.03377,0,3392,0
13466,256,256,0.145523,9537,1,1.0,0,0.0,0,0.0,0.020035,0,0,0
13883,256,256,0.082626,5415,3,0.961404,1,3.1e-05,1,0.003189,0.026336,0,0,0
13884,256,256,0.129074,8459,1,1.0,0,0.0,0,0.0,0.035534,0,0,0
13885,256,256,0.14595,9565,1,1.0,0,0.0,0,0.0,0.020035,0,0,0
13467,256,256,0.100372,6578,1,1.0,0,0.0,0,0.0,0.013861,0,0,0
13865,256,256,0.141602,9280,1,1.0,0,0.0,0,0.0,0.052419,0,0,0
13468,256,256,0.044907,2943,1,1.0,0,0.0,0,0.0,0.008695,0,0,0
13867,256,256,0.051285,3361,3,0.642666,0,0.0,1,0.018326,0.009829,0,736,0
7226,256,256,0.15181,9949,39,0.502463,18,0.004364,19,0.075531,0.044355,0,2545,0
7227,256,256,0.073135,4793,9,0.373044,4,0.00029,1,0.045853,0.145665,0,959,0
237188,256,256,0.186844,12245,36,0.45145,14,0.003143,19,0.102493,0.067666,0,4036,0
237189,256,256,0.194595,12753,3,0.970125,1,3.1e-05,1,0.005814,0.051033,0,0,0
7230,256,256,0.100845,6609,2,0.731276,0,0.0,0,0.0271,0.0,0,0,0
7232,256,256,0.27182,17814,1,1.0,0,0.0,0,0.0,0.041583,0,0,0
7233,256,256,0.225464,14776,2,0.999323,1,0.000153,0,0.000153,0.035282,0,0,0
237190,256,256,0.119629,7840,2,0.964541,0,0.0,1,0.004242,0.038684,0,0,0
237205,256,256,0.254089,16652,1,1.0,0,0.0,0,0.0,0.031754,0,0,0
7234,256,256,0.157059,10293,4,0.985718,2,0.000122,1,0.002243,0.032258,0,0,0
237195,256,256,0.254929,16707,3,0.464117,0,0.0,0,0.136612,0.079637,0,4673,0
7237,256,256,0.116455,7632,4,0.403695,0,0.0,0,0.069443,0.045615,0,2119,0
237139,256,256,0.144821,9491,2,0.777895,0,0.0,0,0.032166,0.03692,0,0,0
7288,256,256,0.200104,13114,1,1.0,0,0.0,0,0.0,0.03251,0,0,0
7289,256,256,0.192535,12618,1,1.0,0,0.0,0,0.0,0.000252,0,0,0
7292,256,256,0.625778,41011,1,1.0,0,0.0,0,0.0,0.395539,0,0,1
7318,256,256,0.201904,13232,1,1.0,0,0.0,0,0.0,0.012475,0,0,0
7293,256,256,0.200485,13139,1,1.0,0,0.0,0,0.0,0.00504,0,0,0
7361,256,256,0.236206,15480,1,1.0,0,0.0,0,0.0,0.045741,0,0,0
7362,256,256,0.163376,10707,3,0.991407,0,0.0,2,0.001404,0.020161,0,0,0
237262,256,256,0.231552,15175,1,1.0,0,0.0,0,0.0,0.020539,0,0,0
7294,256,256,0.222,14549,1,1.0,0,0.0,0,0.0,0.014617,0,0,0
7319,256,256,0.305954,20051,118,0.903995,103,0.014114,14,0.029373,0.158644,0,0,0
7363,256,256,0.166229,10894,5,0.859923,2,0.000183,1,0.023285,0.058846,0,1352,0
7295,256,256,0.177612,11640,1,1.0,0,0.0,0,0.0,0.009451,0,0,0
7364,256,256,0.259277,16992,5,0.797728,1,0.000214,2,0.052444,0.069178,0,0,0
7365,256,256,0.297577,19502,1,1.0,0,0.0,0,0.0,0.025202,0,0,0
7296,256,256,0.781448,51213,1,1.0,0,0.0,0,0.0,0.471774,1,0,1
7297,256,256,0.160416,10513,2,0.870066,0,0.0,0,0.020844,0.09627,0,1366,0
7356,256,256,0.215714,14137,4,0.738134,0,0.0,2,0.056488,0.023311,0,3412,0
7357,256,256,0.251068,16454,4,0.802662,2,0.000259,0,0.049545,0.025958,0,3230,0
